<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.10.04	05:50:00	1820.46	1821.73	1819.98	1820.82	619	0	5
2023.10.04	06:00:00	1820.83	1822.12	1820.77	1821.27	451	0	5
2023.10.04	06:10:00	1821.27	1822.09	1820.74	1820.85	410	0	11
2023.10.04	06:20:00	1820.86	1821.18	1820.44	1820.87	355	0	12
2023.10.04	06:30:00	1820.87	1821.16	1820.08	1820.51	427	0	11
2023.10.04	06:40:00	1820.51	1820.64	1820.03	1820.17	382	0	11
2023.10.04	06:50:00	1820.17	1820.84	1819.69	1820.75	350	0	5
2023.10.04	07:00:00	1820.75	1822.00	1820.75	1821.88	367	0	7
2023.10.04	07:10:00	1821.89	1822.37	1821.49	1822.29	226	0	12
2023.10.04	07:20:00	1822.29	1822.75	1821.84	1822.09	223	0	12
2023.10.04	07:30:00	1822.09	1822.40	1821.93	1822.26	299	0	5
2023.10.04	07:40:00	1822.26	1823.15	1821.84	1823.11	253	0	12
2023.10.04	07:50:00	1823.05	1823.76	1823.00	1823.55	505	0	11
2023.10.04	08:00:00	1823.55	1823.69	1822.38	1822.40	614	0	8
2023.10.04	08:10:00	1822.41	1822.85	1821.15	1821.81	578	0	10
2023.10.04	08:20:00	1821.81	1822.38	1821.47	1822.22	329	0	7
2023.10.04	08:30:00	1822.24	1823.27	1821.90	1821.91	411	0	12
2023.10.04	08:40:00	1821.91	1822.42	1821.34	1822.26	471	0	9
2023.10.04	08:50:00	1822.24	1822.27	1820.92	1821.22	436	0	9
2023.10.04	09:00:00	1821.22	1821.40	1819.36	1819.63	787	0	9
2023.10.04	09:10:00	1819.63	1819.82	1818.19	1818.22	665	0	6
2023.10.04	09:20:00	1818.23	1818.84	1817.88	1818.08	731	0	5
2023.10.04	09:30:00	1818.09	1818.40	1817.08	1817.11	911	0	9
2023.10.04	09:40:00	1817.10	1819.00	1816.69	1818.78	762	0	7
2023.10.04	09:50:00	1818.78	1819.07	1818.01	1819.06	678	0	5
2023.10.04	10:00:00	1819.06	1819.34	1817.37	1818.23	1310	0	8
2023.10.04	10:10:00	1818.24	1820.15	1818.24	1819.84	1317	0	8
2023.10.04	10:20:00	1819.83	1820.55	1819.28	1820.13	1147	0	6
2023.10.04	10:30:00	1820.13	1820.56	1819.46	1820.20	1144	0	5
2023.10.04	10:40:00	1820.20	1823.05	1819.99	1822.64	1468	0	5
2023.10.04	10:50:00	1822.42	1823.15	1821.78	1823.11	1270	0	5
2023.10.04	11:00:00	1823.06	1823.27	1822.17	1822.95	1169	0	5
2023.10.04	11:10:00	1822.85	1823.43	1822.22	1822.52	1324	0	5
2023.10.04	11:20:00	1822.54	1822.95	1821.71	1821.71	980	0	5
2023.10.04	11:30:00	1821.71	1822.17	1820.27	1821.48	964	0	5
2023.10.04	11:40:00	1821.49	1822.75	1821.47	1822.48	944	0	5
2023.10.04	11:50:00	1822.48	1823.58	1821.81	1822.96	968	0	5
2023.10.04	12:00:00	1822.97	1824.51	1822.43	1823.56	1088	0	8
2023.10.04	12:10:00	1823.54	1823.84	1822.75	1822.98	748	0	5
2023.10.04	12:20:00	1822.95	1822.95	1821.89	1822.02	673	0	6
2023.10.04	12:30:00	1822.00	1822.83	1821.42	1822.54	687	0	5
2023.10.04	12:40:00	1822.54	1823.48	1822.44	1822.83	602	0	5
2023.10.04	12:50:00	1822.83	1822.96	1821.38	1822.11	822	0	5
2023.10.04	13:00:00	1822.10	1822.10	1821.06	1821.79	902	0	5
2023.10.04	13:10:00	1821.78	1822.87	1821.72	1822.79	710	0	7
2023.10.04	13:20:00	1822.78	1823.05	1822.12	1822.58	806	0	5
2023.10.04	13:30:00	1822.57	1822.71	1821.84	1822.70	805	0	8
2023.10.04	13:40:00	1822.71	1822.77	1821.08	1821.63	723	0	5
2023.10.04	13:50:00	1821.60	1823.22	1821.48	1823.11	607	0	5
2023.10.04	14:00:00	1823.10	1824.59	1822.84	1824.48	877	0	5
2023.10.04	14:10:00	1824.48	1827.18	1824.40	1824.94	1441	0	5
2023.10.04	14:20:00	1824.93	1826.00	1824.28	1825.79	1124	0	6
2023.10.04	14:30:00	1825.83	1825.83	1824.36	1825.28	1187	0	5
2023.10.04	14:40:00	1825.26	1826.76	1824.83	1826.76	1259	0	7
2023.10.04	14:50:00	1826.77	1827.15	1824.71	1824.96	1424	0	5
2023.10.04	15:00:00	1825.00	1825.76	1823.68	1824.41	1682	0	5
2023.10.04	15:10:00	1824.41	1830.58	1824.36	1827.95	2284	0	5
2023.10.04	15:20:00	1827.97	1828.68	1825.24	1826.52	2563	0	5
2023.10.04	15:30:00	1826.48	1826.86	1825.07	1826.11	1934	0	5
2023.10.04	15:40:00	1826.15	1828.60	1826.14	1828.45	1903	0	8
2023.10.04	15:50:00	1828.46	1829.25	1827.25	1827.29	1664	0	7
2023.10.04	16:00:00	1827.29	1827.44	1825.66	1826.60	1570	0	5
2023.10.04	16:10:00	1826.60	1827.30	1825.00	1825.10	1228	0	6
2023.10.04	16:20:00	1825.10	1825.19	1824.06	1824.37	1410	0	6
2023.10.04	16:30:00	1824.35	1825.07	1822.78	1824.07	2090	0	7
2023.10.04	16:40:00	1824.09	1824.92	1819.04	1819.14	2183	0	5
2023.10.04	16:50:00	1819.14	1821.80	1817.73	1820.31	2272	0	5
2023.10.04	17:00:00	1818.81	1821.85	1817.05	1818.93	3313	0	5
2023.10.04	17:10:00	1818.98	1821.07	1817.66	1818.86	2600	0	5
2023.10.04	17:20:00	1818.86	1819.70	1817.64	1818.97	2467	0	5
2023.10.04	17:30:00	1818.96	1820.34	1817.66	1819.57	2283	0	5
2023.10.04	17:40:00	1819.57	1821.46	1817.65	1817.97	1999	0	5
2023.10.04	17:50:00	1817.80	1819.68	1817.68	1818.44	1794	0	5
2023.10.04	18:00:00	1818.44	1823.80	1817.31	1822.80	2266	0	5
2023.10.04	18:10:00	1822.84	1825.03	1822.43	1824.99	1702	0	5
2023.10.04	18:20:00	1824.99	1826.34	1823.40	1824.27	1743	0	5
2023.10.04	18:30:00	1824.27	1824.67	1823.16	1823.39	1384	0	8
2023.10.04	18:40:00	1823.39	1825.37	1822.37	1825.04	1412	0	5
2023.10.04	18:50:00	1825.04	1825.39	1823.49	1823.79	1338	0	8
2023.10.04	19:00:00	1823.82	1824.04	1821.74	1822.87	1196	0	5
2023.10.04	19:10:00	1822.92	1824.00	1822.41	1823.12	1263	0	6
2023.10.04	19:20:00	1823.10	1823.41	1821.39	1821.96	1105	0	5
2023.10.04	19:30:00	1821.96	1822.66	1821.41	1822.07	1096	0	5
2023.10.04	19:40:00	1822.08	1822.97	1821.16	1821.93	922	0	7
2023.10.04	19:50:00	1821.93	1822.10	1820.95	1820.96	952	0	5
2023.10.04	20:00:00	1820.95	1821.30	1820.10	1821.10	809	0	6
2023.10.04	20:10:00	1821.11	1821.17	1820.06	1820.93	730	0	8
2023.10.04	20:20:00	1820.96	1821.29	1819.49	1819.67	892	0	5
2023.10.04	20:30:00	1819.67	1819.81	1818.41	1818.51	870	0	6
2023.10.04	20:40:00	1818.51	1819.52	1818.30	1819.07	732	0	8
2023.10.04	20:50:00	1819.07	1819.59	1818.25	1818.34	716	0	8
2023.10.04	21:00:00	1818.33	1818.43	1817.74	1817.80	639	0	8
2023.10.04	21:10:00	1817.80	1818.71	1817.74	1818.68	729	0	6
2023.10.04	21:20:00	1818.67	1818.76	1818.04	1818.17	671	0	10
2023.10.04	21:30:00	1818.17	1818.27	1816.72	1816.81	439	0	10
2023.10.04	21:40:00	1816.80	1817.67	1816.56	1817.33	649	0	6
2023.10.04	21:50:00	1817.35	1818.26	1816.99	1817.58	672	0	5
2023.10.04	22:00:00	1817.58	1818.59	1817.44	1818.59	612	0	6
2023.10.04	22:10:00	1818.61	1819.79	1818.27	1819.54	538	0	7
2023.10.04	22:20:00	1819.56	1820.54	1819.27	1820.53	457	0	6
2023.10.04	22:30:00	1820.58	1822.23	1820.44	1822.15	612	0	5
2023.10.04	22:40:00	1822.14	1823.52	1822.14	1823.30	513	0	5
2023.10.04	22:50:00	1823.25	1823.64	1822.94	1823.27	701	0	8
2023.10.04	23:00:00	1823.32	1823.33	1822.02	1822.19	382	0	7
2023.10.04	23:10:00	1822.19	1822.29	1821.53	1821.57	288	0	10
2023.10.04	23:20:00	1821.57	1821.57	1820.96	1821.14	239	0	8
2023.10.04	23:30:00	1821.16	1821.18	1820.65	1820.69	210	0	8
2023.10.04	23:40:00	1820.65	1820.83	1820.44	1820.53	117	0	12
2023.10.04	23:50:00	1820.56	1821.40	1820.42	1821.04	190	0	11
2023.10.05	01:00:00	1821.37	1821.91	1821.37	1821.91	116	0	13
2023.10.05	01:10:00	1821.91	1822.24	1821.60	1821.70	154	0	12
2023.10.05	01:20:00	1821.83	1822.19	1821.79	1822.15	120	0	18
2023.10.05	01:30:00	1822.15	1822.16	1821.56	1822.07	140	0	15
2023.10.05	01:40:00	1822.09	1822.25	1821.88	1822.04	136	0	16
2023.10.05	01:50:00	1822.04	1822.37	1821.99	1822.30	92	0	16
2023.10.05	02:00:00	1822.31	1822.73	1822.27	1822.66	122	0	15
2023.10.05	02:10:00	1822.64	1822.96	1822.64	1822.92	79	0	18
2023.10.05	02:20:00	1822.91	1823.67	1822.91	1823.65	229	0	7
2023.10.05	02:30:00	1823.66	1823.98	1823.24	1823.27	168	0	14
2023.10.05	02:40:00	1823.27	1823.39	1822.55	1822.98	341	0	5
2023.10.05	02:50:00	1822.86	1823.26	1822.41	1822.49	319	0	12
2023.10.05	03:00:00	1822.51	1823.24	1822.42	1822.74	413	0	12
2023.10.05	03:10:00	1822.72	1823.43	1822.64	1823.43	375	0	10
2023.10.05	03:20:00	1823.41	1823.41	1821.98	1822.37	414	0	7
2023.10.05	03:30:00	1822.35	1823.87	1821.74	1823.67	550	0	7
2023.10.05	03:40:00	1823.67	1823.88	1823.06	1823.49	740	0	11
2023.10.05	03:50:00	1823.51	1825.66	1823.50	1825.61	774	0	11
2023.10.05	04:00:00	1825.60	1826.71	1825.58	1826.22	926	0	6
2023.10.05	04:10:00	1826.20	1827.37	1826.08	1827.33	1046	0	13
2023.10.05	04:20:00	1827.33	1827.37	1825.92	1826.09	708	0	6
2023.10.05	04:30:00	1826.10	1826.49	1825.78	1826.23	610	0	14
2023.10.05	04:40:00	1826.23	1826.67	1825.99	1826.44	552	0	8
2023.10.05	04:50:00	1826.43	1828.12	1826.23	1828.03	664	0	12
2023.10.05	05:00:00	1828.03	1828.34	1827.11	1827.12	584	0	16
2023.10.05	05:10:00	1827.12	1827.14	1826.35	1826.66	322	0	15
2023.10.05	05:20:00	1826.69	1826.97	1826.25	1826.32	508	0	14
2023.10.05	05:30:00	1826.31	1826.73	1826.05	1826.56	347	0	12
2023.10.05	05:40:00	1826.56	1826.68	1826.24	1826.25	305	0	5
2023.10.05	05:50:00	1826.26	1826.35	1825.99	1826.14	344	0	9
2023.10.05	06:00:00	1826.12	1826.25	1825.82	1826.25	262	0	14
2023.10.05	06:10:00	1826.29	1827.25	1825.99	1827.01	397	0	12
2023.10.05	06:20:00	1827.02	1827.36	1826.38	1827.34	373	0	12
2023.10.05	06:30:00	1827.39	1827.69	1827.07	1827.59	420	0	12
2023.10.05	06:40:00	1827.60	1828.47	1827.57	1828.27	326	0	13
2023.10.05	06:50:00	1828.27	1828.64	1828.04	1828.29	310	0	12
2023.10.05	07:00:00	1828.30	1828.91	1828.15	1828.83	366	0	13
2023.10.05	07:10:00	1828.83	1829.14	1828.28	1828.59	376	0	13
2023.10.05	07:20:00	1828.59	1828.73	1827.90	1828.46	340	0	9
2023.10.05	07:30:00	1828.46	1828.80	1828.04	1828.18	340	0	12
2023.10.05	07:40:00	1828.18	1828.50	1827.80	1827.92	321	0	9
2023.10.05	07:50:00	1827.92	1827.95	1827.34	1827.62	355	0	9
2023.10.05	08:00:00	1827.60	1827.68	1827.03	1827.30	314	0	11
2023.10.05	08:10:00	1827.33	1828.12	1827.00	1827.94	298	0	11
2023.10.05	08:20:00	1827.93	1828.14	1827.52	1828.00	275	0	9
2023.10.05	08:30:00	1828.00	1828.00	1826.52	1827.35	547	0	5
2023.10.05	08:40:00	1827.34	1827.56	1826.54	1827.49	627	0	7
2023.10.05	08:50:00	1827.48	1827.57	1826.24	1826.25	568	0	13
2023.10.05	09:00:00	1826.27	1826.53	1824.40	1824.91	722	0	6
2023.10.05	09:10:00	1824.92	1824.93	1823.65	1824.26	795	0	7
2023.10.05	09:20:00	1824.20	1824.31	1823.15	1823.47	719	0	5
2023.10.05	09:30:00	1823.46	1824.30	1823.46	1824.16	681	0	7
2023.10.05	09:40:00	1824.15	1824.16	1823.29	1823.29	791	0	5
2023.10.05	09:50:00	1823.29	1823.29	1822.10	1822.25	851	0	6
2023.10.05	10:00:00	1822.24	1822.51	1821.17	1822.08	988	0	7
2023.10.05	10:10:00	1822.09	1822.84	1820.79	1821.17	849	0	5
2023.10.05	10:20:00	1821.18	1821.87	1821.03	1821.46	1165	0	7
2023.10.05	10:30:00	1821.46	1822.41	1821.19	1821.98	1060	0	6
2023.10.05	10:40:00	1821.99	1822.38	1820.67	1821.08	1166	0	6
2023.10.05	10:50:00	1821.08	1821.11	1819.89	1820.73	850	0	6
2023.10.05	11:00:00	1820.73	1822.34	1820.58	1821.67	1116	0	8
2023.10.05	11:10:00	1821.77	1822.39	1821.54	1822.28	1024	0	6
2023.10.05	11:20:00	1822.28	1822.45	1821.44	1821.67	773	0	5
2023.10.05	11:30:00	1821.66	1822.05	1821.02	1821.18	765	0	6
2023.10.05	11:40:00	1821.17	1821.28	1820.33	1820.54	785	0	7
2023.10.05	11:50:00	1820.54	1820.60	1819.70	1819.84	895	0	5
2023.10.05	12:00:00	1819.83	1820.64	1819.65	1820.39	852	0	5
2023.10.05	12:10:00	1820.38	1820.99	1820.29	1820.93	839	0	5
2023.10.05	12:20:00	1820.92	1822.15	1820.88	1821.85	703	0	9
2023.10.05	12:30:00	1821.84	1823.01	1821.70	1822.05	706	0	5
2023.10.05	12:40:00	1822.04	1823.35	1821.65	1822.49	621	0	5
2023.10.05	12:50:00	1822.49	1823.02	1821.87	1821.95	689	0	9
2023.10.05	13:00:00	1821.97	1822.06	1820.71	1821.29	553	0	6
2023.10.05	13:10:00	1821.29	1822.72	1821.28	1822.65	486	0	5
2023.10.05	13:20:00	1822.63	1823.39	1822.34	1823.29	837	0	5
2023.10.05	13:30:00	1823.26	1823.98	1823.13	1823.45	905	0	5
2023.10.05	13:40:00	1823.46	1823.60	1822.51	1822.68	695	0	5
2023.10.05	13:50:00	1822.66	1823.35	1822.43	1823.18	601	0	5
2023.10.05	14:00:00	1823.18	1823.40	1821.93	1822.21	790	0	5
2023.10.05	14:10:00	1822.22	1822.52	1821.01	1821.57	533	0	5
2023.10.05	14:20:00	1821.56	1822.21	1821.16	1821.17	803	0	7
2023.10.05	14:30:00	1821.20	1821.80	1820.22	1821.39	898	0	5
2023.10.05	14:40:00	1821.39	1822.77	1821.28	1822.27	867	0	6
2023.10.05	14:50:00	1822.24	1823.13	1822.00	1822.99	852	0	8
2023.10.05	15:00:00	1822.99	1823.87	1822.46	1823.29	1042	0	5
2023.10.05	15:10:00	1823.28	1823.29	1820.99	1820.99	1002	0	5
2023.10.05	15:20:00	1821.00	1821.62	1819.28	1820.29	1483	0	5
2023.10.05	15:30:00	1820.45	1821.08	1812.99	1814.85	2548	0	5
2023.10.05	15:40:00	1814.85	1816.83	1813.59	1815.00	2346	0	5
2023.10.05	15:50:00	1815.00	1816.20	1814.03	1815.66	1932	0	5
2023.10.05	16:00:00	1815.66	1816.60	1814.17	1816.49	1678	0	7
2023.10.05	16:10:00	1816.49	1816.70	1814.45	1816.22	1640	0	5
2023.10.05	16:20:00	1816.23	1819.49	1815.61	1819.10	1699	0	5
2023.10.05	16:30:00	1819.14	1821.27	1818.64	1819.39	2752	0	5
2023.10.05	16:40:00	1819.39	1821.83	1817.60	1819.63	2334	0	5
2023.10.05	16:50:00	1819.60	1821.46	1818.47	1820.70	2104	0	5
2023.10.05	17:00:00	1820.71	1820.72	1817.26	1817.28	2104	0	5
2023.10.05	17:10:00	1817.38	1820.48	1816.70	1820.42	2096	0	7
2023.10.05	17:20:00	1820.45	1821.09	1818.59	1819.79	1811	0	6
2023.10.05	17:30:00	1819.70	1819.94	1816.42	1817.41	1714	0	5
2023.10.05	17:40:00	1817.41	1819.29	1816.71	1818.21	1931	0	5
2023.10.05	17:50:00	1818.22	1820.57	1817.50	1819.88	1850	0	5
2023.10.05	18:00:00	1819.87	1819.96	1817.30	1818.49	1566	0	5
2023.10.05	18:10:00	1818.50	1819.45	1816.93	1816.99	1530	0	5
2023.10.05	18:20:00	1816.95	1818.16	1815.52	1816.08	1425	0	5
2023.10.05	18:30:00	1816.08	1817.44	1815.66	1816.35	1339	0	8
2023.10.05	18:40:00	1816.36	1817.49	1814.37	1815.09	1533	0	5
2023.10.05	18:50:00	1815.10	1816.35	1814.49	1815.53	1424	0	5
2023.10.05	19:00:00	1815.52	1817.32	1814.84	1817.00	1324	0	5
2023.10.05	19:10:00	1817.00	1818.21	1816.12	1816.26	1292	0	5
2023.10.05	19:20:00	1816.26	1818.00	1816.19	1817.74	1075	0	8
2023.10.05	19:30:00	1817.80	1818.36	1817.74	1818.07	666	0	5
2023.10.05	19:40:00	1818.07	1818.07	1816.46	1816.46	517	0	5
2023.10.05	19:50:00	1816.46	1818.13	1816.46	1818.11	667	0	5
2023.10.05	20:00:00	1818.11	1818.16	1816.35	1816.40	797	0	6
2023.10.05	20:10:00	1816.40	1817.26	1815.85	1816.95	901	0	5
2023.10.05	20:20:00	1816.96	1818.34	1816.87	1818.34	702	0	5
2023.10.05	20:30:00	1818.32	1819.04	1817.18	1818.25	726	0	5
2023.10.05	20:40:00	1818.24	1818.67	1817.58	1817.98	692	0	5
2023.10.05	20:50:00	1817.98	1819.48	1817.82	1819.10	629	0	6
2023.10.05	21:00:00	1819.20	1820.47	1818.67	1818.67	865	0	5
2023.10.05	21:10:00	1818.68	1819.90	1818.63	1819.62	661	0	5
2023.10.05	21:20:00	1819.64	1819.80	1818.96	1819.49	620	0	5
2023.10.05	21:30:00	1819.49	1820.61	1819.46	1820.18	480	0	5
2023.10.05	21:40:00	1820.18	1820.34	1819.11	1819.48	586	0	5
2023.10.05	21:50:00	1819.51	1820.38	1819.46	1820.24	504	0	6
2023.10.05	22:00:00	1820.19	1820.59	1820.05	1820.28	486	0	8
2023.10.05	22:10:00	1820.28	1820.38	1819.82	1820.07	492	0	7
2023.10.05	22:20:00	1820.06	1820.27	1819.73	1820.07	364	0	7
2023.10.05	22:30:00	1820.07	1820.82	1819.73	1820.03	580	0	6
2023.10.05	22:40:00	1820.04	1820.62	1819.78	1820.15	437	0	10
2023.10.05	22:50:00	1820.15	1820.84	1820.15	1820.36	466	0	8
2023.10.05	23:00:00	1820.36	1820.64	1819.37	1819.87	219	0	10
2023.10.05	23:10:00	1819.86	1820.14	1819.58	1819.58	169	0	12
2023.10.05	23:20:00	1819.62	1819.88	1819.60	1819.87	145	0	12
2023.10.05	23:30:00	1819.87	1819.97	1819.77	1819.95	70	0	12
2023.10.05	23:40:00	1819.95	1820.18	1819.90	1820.14	99	0	9
2023.10.05	23:50:00	1820.14	1820.39	1820.02	1820.12	121	0	10
2023.10.06	01:00:00	1820.52	1820.85	1820.24	1820.78	123	0	10
2023.10.06	01:10:00	1820.77	1821.25	1820.68	1821.23	90	0	10
2023.10.06	01:20:00	1821.21	1821.32	1821.09	1821.27	80	0	13
2023.10.06	01:30:00	1821.27	1821.27	1820.86	1820.86	81	0	14
2023.10.06	01:40:00	1820.87	1821.37	1820.87	1821.27	67	0	15
2023.10.06	01:50:00	1821.24	1821.44	1821.09	1821.11	96	0	14
2023.10.06	02:00:00	1821.11	1823.18	1821.08	1822.28	280	0	11
2023.10.06	02:10:00	1822.29	1822.61	1822.08	1822.40	160	0	12
2023.10.06	02:20:00	1822.40	1822.67	1822.18	1822.28	132	0	6
2023.10.06	02:30:00	1822.29	1823.06	1822.26	1822.60	187	0	5
2023.10.06	02:40:00	1822.58	1822.58	1821.83	1822.06	189	0	10
2023.10.06	02:50:00	1822.08	1822.15	1821.26	1821.28	171	0	7
2023.10.06	03:00:00	1821.28	1821.84	1820.98	1821.29	470	0	9
2023.10.06	03:10:00	1821.28	1821.86	1821.12	1821.13	291	0	12
2023.10.06	03:20:00	1821.14	1821.33	1820.28	1820.38	403	0	9
2023.10.06	03:30:00	1820.34	1821.16	1820.16	1820.93	292	0	6
2023.10.06	03:40:00	1820.93	1822.12	1820.91	1821.71	385	0	11
2023.10.06	03:50:00	1821.70	1821.80	1820.49	1820.64	589	0	14
2023.10.06	04:00:00	1820.64	1820.85	1819.96	1820.39	506	0	11
2023.10.06	04:10:00	1820.38	1820.38	1819.66	1819.80	500	0	10
2023.10.06	04:20:00	1819.76	1820.46	1819.68	1820.42	449	0	10
2023.10.06	04:30:00	1820.42	1823.08	1820.32	1823.00	631	0	5
2023.10.06	04:40:00	1822.99	1823.22	1821.90	1822.33	628	0	10
2023.10.06	04:50:00	1822.33	1823.15	1822.03	1822.76	498	0	12
2023.10.06	05:00:00	1822.76	1823.19	1822.37	1822.98	439	0	9
2023.10.06	05:10:00	1822.98	1823.10	1822.48	1822.48	367	0	11
2023.10.06	05:20:00	1822.47	1823.58	1822.43	1823.47	304	0	5
2023.10.06	05:30:00	1823.47	1824.05	1823.34	1824.03	335	0	10
2023.10.06	05:40:00	1824.03	1824.05	1823.52	1823.81	388	0	12
2023.10.06	05:50:00	1823.81	1823.97	1823.50	1823.79	310	0	7
2023.10.06	06:00:00	1823.79	1823.94	1823.32	1823.42	303	0	11
2023.10.06	06:10:00	1823.43	1823.96	1823.27	1823.87	181	0	11
2023.10.06	06:20:00	1823.87	1824.41	1823.67	1824.30	215	0	11
2023.10.06	06:30:00	1824.31	1824.34	1823.66	1823.75	332	0	12
2023.10.06	06:40:00	1823.78	1824.20	1823.69	1823.87	272	0	12
2023.10.06	06:50:00	1823.87	1823.99	1823.66	1823.95	227	0	12
2023.10.06	07:00:00	1823.86	1824.01	1823.70	1823.87	198	0	11
2023.10.06	07:10:00	1823.87	1824.56	1823.71	1824.49	248	0	7
2023.10.06	07:20:00	1824.48	1824.48	1824.12	1824.23	179	0	12
2023.10.06	07:30:00	1824.23	1824.24	1823.54	1823.78	320	0	9
2023.10.06	07:40:00	1823.78	1823.79	1823.13	1823.20	328	0	10
2023.10.06	07:50:00	1823.21	1823.35	1822.59	1822.74	256	0	6
2023.10.06	08:00:00	1822.74	1822.87	1822.46	1822.50	256	0	13
2023.10.06	08:10:00	1822.48	1822.69	1822.05	1822.18	273	0	13
2023.10.06	08:20:00	1822.17	1822.23	1821.48	1821.53	323	0	10
2023.10.06	08:30:00	1821.53	1821.77	1820.96	1821.22	459	0	10
2023.10.06	08:40:00	1821.22	1821.45	1821.01	1821.17	363	0	10
2023.10.06	08:50:00	1821.16	1821.34	1820.70	1821.33	255	0	12
2023.10.06	09:00:00	1821.32	1821.63	1820.51	1821.33	498	0	7
2023.10.06	09:10:00	1821.31	1821.35	1820.37	1820.74	372	0	12
2023.10.06	09:20:00	1820.75	1820.86	1818.58	1818.58	484	0	5
2023.10.06	09:30:00	1818.74	1819.85	1818.65	1819.45	637	0	5
2023.10.06	09:40:00	1819.45	1819.64	1818.81	1819.17	707	0	5
2023.10.06	09:50:00	1819.21	1819.99	1818.92	1819.41	654	0	5
2023.10.06	10:00:00	1819.41	1819.65	1818.87	1819.07	963	0	5
2023.10.06	10:10:00	1819.06	1820.11	1818.81	1818.88	1076	0	5
2023.10.06	10:20:00	1818.87	1820.01	1818.58	1819.23	846	0	5
2023.10.06	10:30:00	1819.23	1820.35	1819.07	1820.31	938	0	5
2023.10.06	10:40:00	1820.32	1820.61	1819.82	1820.38	859	0	5
2023.10.06	10:50:00	1820.38	1821.58	1819.61	1821.36	790	0	7
2023.10.06	11:00:00	1821.36	1821.71	1820.81	1821.36	859	0	5
2023.10.06	11:10:00	1821.34	1821.37	1819.88	1819.91	947	0	7
2023.10.06	11:20:00	1819.88	1820.26	1819.28	1820.21	587	0	7
2023.10.06	11:30:00	1820.21	1820.25	1819.69	1819.89	633	0	6
2023.10.06	11:40:00	1819.88	1821.50	1819.83	1821.31	765	0	7
2023.10.06	11:50:00	1821.31	1822.11	1820.81	1821.89	544	0	5
2023.10.06	12:00:00	1821.90	1822.31	1821.70	1821.94	626	0	5
2023.10.06	12:10:00	1821.95	1822.12	1821.31	1821.41	417	0	8
2023.10.06	12:20:00	1821.39	1821.77	1820.66	1820.86	466	0	6
2023.10.06	12:30:00	1820.86	1821.74	1820.79	1821.28	615	0	5
2023.10.06	12:40:00	1821.28	1821.57	1820.39	1820.40	468	0	10
2023.10.06	12:50:00	1820.40	1820.65	1820.04	1820.43	502	0	6
2023.10.06	13:00:00	1820.46	1823.71	1820.46	1823.50	835	0	5
2023.10.06	13:10:00	1823.50	1825.08	1823.50	1824.57	920	0	5
2023.10.06	13:20:00	1824.55	1824.78	1823.73	1823.81	695	0	5
2023.10.06	13:30:00	1823.81	1824.23	1823.64	1823.89	598	0	5
2023.10.06	13:40:00	1823.91	1824.16	1822.28	1822.58	575	0	5
2023.10.06	13:50:00	1822.58	1822.76	1822.24	1822.58	604	0	5
2023.10.06	14:00:00	1822.56	1822.75	1821.56	1822.18	655	0	5
2023.10.06	14:10:00	1822.17	1822.51	1821.73	1822.33	638	0	5
2023.10.06	14:20:00	1822.40	1822.48	1821.63	1821.71	645	0	7
2023.10.06	14:30:00	1821.71	1821.84	1820.65	1821.40	835	0	6
2023.10.06	14:40:00	1821.38	1822.03	1821.30	1821.81	768	0	8
2023.10.06	14:50:00	1821.81	1822.34	1820.88	1821.23	685	0	8
2023.10.06	15:00:00	1821.23	1821.70	1820.19	1820.77	1222	0	5
2023.10.06	15:10:00	1820.75	1821.50	1820.38	1821.08	1227	0	8
2023.10.06	15:20:00	1821.08	1821.08	1819.20	1819.60	1370	0	5
2023.10.06	15:30:00	1819.59	1819.73	1810.84	1813.64	4015	0	5
2023.10.06	15:40:00	1813.61	1814.66	1810.41	1813.10	3090	0	5
2023.10.06	15:50:00	1813.08	1816.03	1811.05	1815.08	3128	0	5
2023.10.06	16:00:00	1815.07	1819.61	1813.88	1817.86	2795	0	5
2023.10.06	16:10:00	1817.86	1820.68	1817.49	1819.10	2546	0	5
2023.10.06	16:20:00	1819.10	1824.28	1819.03	1823.93	2672	0	5
2023.10.06	16:30:00	1823.86	1825.99	1819.79	1820.49	2983	0	5
2023.10.06	16:40:00	1820.46	1821.52	1816.64	1816.64	2950	0	5
2023.10.06	16:50:00	1816.64	1821.24	1816.35	1821.24	2693	0	5
2023.10.06	17:00:00	1821.23	1824.20	1820.89	1823.85	2633	0	5
2023.10.06	17:10:00	1823.81	1826.77	1822.97	1825.27	2397	0	5
2023.10.06	17:20:00	1825.27	1829.41	1824.95	1829.40	2613	0	5
2023.10.06	17:30:00	1829.40	1831.49	1827.10	1829.60	2472	0	5
2023.10.06	17:40:00	1829.60	1829.77	1825.64	1825.77	2228	0	5
2023.10.06	17:50:00	1825.77	1825.77	1822.70	1823.57	1779	0	5
2023.10.06	18:00:00	1823.58	1826.69	1823.55	1826.57	2002	0	5
2023.10.06	18:10:00	1826.56	1830.73	1826.49	1829.07	2336	0	5
2023.10.06	18:20:00	1829.14	1834.77	1828.67	1833.28	2208	0	5
2023.10.06	18:30:00	1833.28	1834.60	1832.03	1832.61	2492	0	5
2023.10.06	18:40:00	1832.53	1834.83	1831.84	1834.56	1976	0	5
